Gene.symbol	Gene.ID	adj.P.Val	logFC
PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPA5///NPIPB5///NPIPA2///NPIPA3///NPIPB4///PKD1P1///PDXDC2P///PKD1P2///NPIPB3///NPIPA1///PKD1///NPIPB5///NPIPB4///NPIPB3	105369154///101059953///101059938///100288332///100132247///642799///642778///440345///339044///283970///283955///23117///9284///5310///100132247///440345///23117	0.931322145175105	-0.118387219113233
DEFB105B///DEFB105A	504180///245908	0.931322145175105	0.0719838484101296
LRFN3	79414	0.931322145175105	0.102837509133332
		0.931322145175105	-0.117098607315033
		0.931322145175105	-0.119562367108987
ZNF680	340252	0.931322145175105	-0.148426326066829
PPFIA4	8497	0.931322145175105	0.0976048061256547
ZNF678	339500	0.931322145175105	0.134644258787744
NCDN	23154	0.931322145175105	-0.0958623550599684
		0.931322145175105	-0.0606402146759812
MIOS	54468	0.931322145175105	-0.0887152057191196
RBBP8NL	140893	0.931322145175105	-0.0628093898277768
		0.931322145175105	0.191791066977451
		0.931322145175105	0.0592511759413399
		0.931322145175105	-0.0461815241633987
TOM1L1	10040	0.931322145175105	0.215822954709477
		0.931392390462828	-0.172218177867157
		0.931392390462828	0.0831996428867652
		0.931392390462828	-0.213925991029739
		0.931392390462828	-0.0545496704071895
		0.931392390462828	-0.20142045013317
SMAGP	57228	0.931392390462828	-0.155816734770425
IL17F	112744	0.931416983893175	0.0692352198246731
LOC100133106	100133106	0.931431966357257	-0.0669111071697701
C2orf54	79919	0.931467076428943	-0.0883555061679733
DEFB134	613211	0.931524273883825	0.056533979419771
COMMD4///COMMD4	54939///54939	0.931524273883825	-0.0841554472846422
NKAPP1	158801	0.931532689762678	0.138655356174021
DENND2C	163259	0.931532689762678	0.0802428159625821
		0.931532689762678	0.111096175728433
HCN2	610	0.931532689762678	0.0763491984388907
SORD	6652	0.931532689762678	-0.200778087317486
SPATA21	374955	0.931532689762678	-0.05446375686879
		0.931532689762678	-0.0689315891576801
SLC4A7	9497	0.931532689762678	-0.151465916389379
		0.931705694754538	-0.0422363094764697
SYVN1	84447	0.931705694754538	0.155872025189215
P2RX2	22953	0.931705694754538	-0.0592226597648686
CD74///ROS1	972///6098	0.931705694754538	0.403788721548858
MORC4	79710	0.931841742053186	0.15857718333219
		0.932004153531546	-0.112028289864706
		0.932004153531546	-0.0659850113666667
STAG1	10274	0.932004153531546	-0.109299581630066
NDEL1	81565	0.932046920560455	0.0857699145707524
TXNIP	10628	0.932046920560455	0.232514756300656
		0.932046920560455	0.0656781945395424
		0.932125290643517	0.0824223582826797
PLPPR1	54886	0.932125290643517	-0.0958094432712415
CS	1431	0.932125290643517	0.0758843045668307
HBCBP	100130083	0.932125290643517	0.0783734866781032
SNORD115-31	100033805	0.932125290643517	0.0399481217197719
CCT8	10694	0.932125290643517	-0.116890142282679
ETFA	2108	0.932125290643517	-0.134829316949183
		0.932125290643517	-0.0780232575017967
DSCR8	84677	0.932125290643517	-0.115181988680719
THAP10	56906	0.932140452675079	-0.0929929705952608
		0.932140452675079	0.0333004821274514
RPL5	6125	0.932140452675079	-0.10011209211765
CARD19	84270	0.932140452675079	-0.144672296634315
AIF1L	83543	0.932140452675079	0.125259001899347
GPR176	11245	0.932140452675079	0.219044815857515
LGALS9C///LGALS9B///LGALS9	654346///284194///3965	0.932140452675079	0.182937806244279
CREB1	1385	0.932140452675079	0.0740433262240217
DRC3	83450	0.932140452675079	-0.0728093158349665
GEMIN5	25929	0.932140452675079	0.100492577619774
ZNF7	7553	0.932140452675079	0.0757027024575168
		0.932140452675079	-0.0999169254790853
		0.932140452675079	-0.08299913903023
		0.932140452675079	-0.076249233295425
COQ3	51805	0.932140452675079	-0.171817275034315
RTKN2	219790	0.932140452675079	0.258598521388235
		0.932140452675079	-0.0624168787250001
DUSP10	11221	0.932140452675079	-0.255577442067159
		0.932140452675079	-0.0305451307052285
HEPACAM2	253012	0.932140452675079	0.130068969762582
		0.932140452675079	0.172712690106209
OR51B5	282763	0.932140452675079	-0.133362820008332
C18orf8	29919	0.932140452675079	-0.0810336239736902
RRNAD1	51093	0.932140452675079	0.086005141652449
		0.932140452675079	-0.111484007879412
GHSR	2693	0.932155452627324	0.0692477078532692
RNF113A	7737	0.932232431364667	0.0751749221720601
		0.932273949779463	0.0339598438692819
SPOCK2	9806	0.932273949779463	0.210620387283988
LOC400661	400661	0.93228868785873	-0.04995406422255
		0.932314058581478	-0.0599495650700979
		0.932314058581478	-0.0592608919486937
GABPA	2551	0.932333165213028	-0.0765235351482012
PSMA4	5685	0.932333165213028	-0.134294170372216
		0.932419789874765	-0.0815591164465674
		0.932508769745455	-0.111175218030555
TOLLIP	54472	0.932513697053199	-0.0607223791900333
		0.932513697053199	-0.119703734116014
FAAP24///FAAP24	91442///91442	0.932545245265657	0.0914142294593132
NDP	4693	0.932590992409739	0.0520675954258172
TMEM176B	28959	0.932608247667946	0.113240983250654
		0.932608247667946	0.0921957338109465
POTEB3///LOC102723502///POTEB///LOC100288966///POTEB2///POTEF///POTEJ///POTEM///POTEE///POTEKP///POTEG///POTEC///POTED///POTEH	102724631///102723502///100996331///100288966///100287399///728378///653781///641455///445582///440915///404785///388468///317754///23784	0.932608247667946	-0.0862906945629085
COL4A3BP	10087	0.932608247667946	0.0952157873526165
		0.932608247667946	-0.117263752730391
KLHL10	317719	0.932608247667946	0.0479853714387262
		0.932608247667946	-0.077721970489542
PARP1	142	0.932608247667946	-0.128728082863237
		0.932703756719442	0.126236943427288
		0.932703756719442	-0.036979004195751
HES7	84667	0.932703756719442	-0.0942394233508166
MIB2	142678	0.932703756719442	0.0600307387204255
GOLGA8R///GOLGA8O///GOLGA8M///GOLGA8K///GOLGA8T///GOLGA8J///GOLGA8S///GOLGA8N///GOLGA8EP	101059918///728047///653720///653125///653075///653073///653061///643699///390535	0.932703756719442	0.227022653227289
PXMP4	11264	0.932703756719442	-0.0870386705612756
TPD52L1	7164	0.932703756719442	-0.145190103202451
VWCE	220001	0.932703756719442	0.0823957857400357
WDR97	340390	0.932703756719442	0.057620533568139
LOC100131792	100131792	0.932703756719442	-0.0889428991281038
		0.932703756719442	-0.0370947367021248
		0.932718001336664	0.116876583280721
		0.932718001336664	0.0789076903401957
PET117///KAT14	100303755///57325	0.932718001336664	-0.102834600138562
MIR485	574436	0.932718001336664	0.0673601572787574
		0.932718001336664	0.119263290423529
CAPNS2	84290	0.932718001336664	0.110729645847712
		0.932730973874836	-0.120154983080391
SUPT4H1	6827	0.932812237750046	0.093892409655389
C1RL	51279	0.932812237750046	-0.0948892711653606
SCARNA1	677774	0.932841033435182	0.171357385116176
SLC22A11	55867	0.932882734046104	-0.0721585856168296
TXK	7294	0.932882734046104	0.206374497340524
MYL10	93408	0.932882734046104	0.0638040506053916
		0.932882734046104	-0.0621146092156888
ZNF8	7554	0.932882734046104	-0.0877537857114365
XKRX	402415	0.932882734046104	-0.0583556953666671
		0.932917936910488	0.070087227269608
		0.932917936910488	0.126186710132026
CXXC1P1	392459	0.932917936910488	0.0644459097776133
CAMK2B	816	0.932917936910488	0.0718641935413395
		0.932917936910488	-0.0868899295215693
UGT2B28	54490	0.932917936910488	-0.0715014154379086
ACTR3BP2///ACTR3BP5	440888///399746	0.932917936910488	-0.0345875975379091
CSRP3	8048	0.932917936910488	0.0507459725034316
C12orf40	283461	0.932917936910488	0.0738375532447724
		0.932921783929244	-0.0516513569248342
CYP4B1	1580	0.932921783929244	-0.0622510002691188
CPT1C	126129	0.932970812897256	-0.0873554514519608
EIF2B4	8890	0.932970812897256	-0.0752881082545764
RNF165	494470	0.932978698978385	-0.1097813922817
TTN	7273	0.932978698978385	0.229742900750981
LYPD5	284348	0.932978698978385	-0.0784618420408494
ZNF547///TRAPPC2B	284306///10597	0.932978698978385	0.0928662013668289
OLFML3	56944	0.93301827214187	-0.0890449008331693
		0.93301827214187	0.079352561870262
AURKC	6795	0.93301827214187	-0.0688655570382339
NAGLU	4669	0.93301827214187	-0.0800483351218944
PMAIP1	5366	0.933133433113743	-0.191349487166015
		0.933164057790113	0.0993597574346374
REEP1	65055	0.933173108699969	0.0685254692419925
		0.933204193325438	0.0502105700174842
		0.933237831138776	0.0517829347491823
		0.933237831138776	-0.0982823094929746
KCNH4	23415	0.933237831138776	0.074761911215524
		0.933237831138776	-0.0452342963915031
MIGA2	84895	0.93329955879121	-0.0807994578567008
SLU7	10569	0.933300278018077	0.0956795615766328
		0.933300278018077	-0.121460182441012
TSHZ2	128553	0.933300278018077	0.117464339933987
LOC729461///FAM230B///FAM230C	729461///642633///26080	0.933417361733962	0.0722161746395438
		0.933477257997141	-0.251196561360782
HKDC1	80201	0.933478203974747	0.100811868541176
		0.933504903892802	0.0680971189691184
OR10G2	26534	0.933562187488505	0.087232092766993
		0.933606685895198	0.119509356913071
LRSAM1	90678	0.933620777131604	-0.0670765540349665
ATP6V1G3	127124	0.933665163649366	-0.0495887395299022
ATP6V1G2-DDX39B///ATP6V1G2	100532737///534	0.933665163649366	-0.10457139344526
FBXL2	25827	0.933665163649366	0.116999714625816
SNORA70///RPL10	26778///6134	0.933665163649366	0.0808029370588255
UGT2B17	7367	0.933665163649366	0.0784260604635629
IRGC	56269	0.933665163649366	-0.0677915955392154
SHANK2	22941	0.933693559015831	-0.080487819329738
PARGP1	728407	0.933693559015831	0.133299246440359
ADGRB2	576	0.933693559015831	0.102656692324837
SIGLECL1	284369	0.933693559015831	-0.0627877380996726
		0.933693559015831	-0.0503584985016334
PRDX2	7001	0.933693559015831	-0.0993679950269613
CFB	629	0.933693559015831	-0.0922897711591504
EFNA3	1944	0.933693559015831	-0.0921205629919939
OR4K15	81127	0.933693559015831	0.0695485028449361
TMEM151B	441151	0.933693559015831	-0.0703628746274507
SUPT3H	8464	0.933693559015831	-0.222121640122057
		0.933693559015831	-0.246638908914705
MYH7	4625	0.933693559015831	-0.0602755384790861
PIN1P1	5301	0.933693559015831	0.0627401883387249
		0.933693559015831	-0.0880973018305546
		0.933693559015831	-0.137361860934805
THSD7B	80731	0.933693559015831	0.0727745273480389
PLEKHJ1	55111	0.933693559015831	-0.0835397110583322
PATE2	399967	0.933693559015831	-0.0672742639781041
		0.933710263199661	-0.0777637419869297
CYP2A7P1	1550	0.933767132918561	-0.0751908381176465
MIR106B	406900	0.93378458906443	-0.0849683343205889
		0.933807700232168	-0.0675643670813733
COLGALT2	23127	0.933807700232168	-0.156514040471569
RACK1	10399	0.933807700232168	-0.0575567594738562
TRPM7	54822	0.933807700232168	-0.0542831047723862
		0.933807700232168	-0.0623129818513055
C4orf50	389197	0.933807700232168	-0.0831628553421577
PRDM6	93166	0.933807700232168	0.0765492609509817
PLK3	1263	0.933807700232168	0.116067789591177
		0.933809529025708	0.128295589483333
CT45A8///CT45A9///CT45A10///CT45A7///CT45A2///CT45A1///CT45A6///CT45A5///CT45A3///CT45A8	102723737///102723680///102723631///101060211///728911///541466///541465///441521///441519///102723737	0.933809529025708	0.128278383977779
C14orf119	55017	0.933865608056588	-0.119238038114378
PKD1L2	114780	0.93388197387891	-0.0472747735795771
GSTK1	373156	0.933917418587716	-0.108585953224507
CHST4	10164	0.933956108223183	-0.0725286224834969
ST8SIA4	7903	0.933956108223183	0.155663401080392
LOC100421561///FAM133CP///FAM133DP///FAM133B	100421561///728640///728066///257415	0.933956108223183	-0.0938984526890501
TNIP3	79931	0.933956108223183	0.0667635214937912
MYH15	22989	0.933956108223183	0.0761233026699344
		0.933996896953786	0.0560593313266331
PROS1	5627	0.934015005346397	-0.198539369105065
		0.934015005346397	0.111539438153268
		0.934015005346397	0.100846154197876
PPP1R3A	5506	0.934015005346397	-0.0407564223416683
LIPJ	142910	0.934015005346397	0.0453798357040851
BAG2	9532	0.934015005346397	-0.203227882550327
		0.934015005346397	-0.0891805309181377
ANKRD31	256006	0.934015005346397	0.0753515740562087
LPGAT1	9926	0.934158505148785	-0.0894264075686273
		0.934159564560473	0.216248273243137
		0.934160549118578	-0.146714273425981
MAF1	84232	0.934173918075685	0.080384886901963
MDN1	23195	0.934173918075685	-0.10491459503415
OR4X2	119764	0.934211867479141	0.05210106886013
		0.934211867479141	-0.0617068312854574
		0.934211867479141	-0.0723330290910145
FTHL17	53940	0.934211867479141	-0.06608767977598
		0.934248471350991	-0.0810063595964041
PTOV1	53635	0.934260829744977	-0.0648953476482035
SYNPO	11346	0.934333934926254	-0.0947223556467334
WNT5B	81029	0.934383101403515	-0.075385274457191
HSF1	3297	0.93440794500857	0.0604928629776129
		0.93440794500857	0.109760322474019
		0.93440794500857	-0.0449087533895423
SMCHD1	23347	0.93440794500857	0.0761603741609491
MON1A	84315	0.93440794500857	-0.0810673779084965
LOC100130876	100130876	0.93440794500857	0.253850769691012
FSCN2	25794	0.93440794500857	0.0917587745818613
		0.934469468016122	-0.124695197875981
C21orf2	755	0.934507423141578	-0.0950445545535938
		0.934507423141578	0.14462206525915
NKX2-8	26257	0.934507423141578	-0.0680429054302261
SSTR4	6754	0.934507423141578	-0.0657169126504913
SMAD1	4086	0.934507423141578	-0.27525363542925
PARVB	29780	0.934507423141578	0.165537652873858
		0.934507423141578	-0.036637726933169
SGCE	8910	0.934507423141578	0.169420093513888
		0.934507423141578	-0.139113440555392
		0.934507423141578	0.142468751958987
TTTY2B///TTTY2///TTTY2	100101117///60439///60439	0.934507423141578	-0.0503848708815364
		0.93451185609171	0.0251111647568627
		0.93451185609171	0.104174614637418
ZNF787	126208	0.934668751920277	0.0794821831478769
FOXO1	2308	0.934772025813673	-0.16943572935948
TMOD2	29767	0.934773112636782	0.23559491395948
		0.934773112636782	0.16882653929461
MIR516B1	574490	0.934773112636782	0.0538590923111113
SPACA4	171169	0.934891937721801	-0.0630173457970589
		0.934932092110304	-0.159814979469444
		0.934932092110304	0.149065949259316
OPRM1	4988	0.934932092110304	0.0549189026138883
ECI1	1632	0.935021978733644	0.147493130547221
GPATCH8	23131	0.935021978733644	0.0590473192741836
PIK3CA	5290	0.935021978733644	-0.0896876028666664
HSPB8	26353	0.935021978733644	-0.0680059777027773
DEUP1	159989	0.935021978733644	-0.0817333287065352
RPL3L	6123	0.935031847513038	-0.0709382702405232
		0.935031847513038	-0.16545853552059
C6orf15	29113	0.935031847513038	-0.182971882245589
		0.935031847513038	-0.0645292393019608
		0.935031847513038	0.0709594600743464
FXYD4	53828	0.935031847513038	-0.0713555620318624
FIGNL1	63979	0.935031847513038	0.144235229239379
ADGRF4	221393	0.935031847513038	0.0392636332696075
XKR4	114786	0.935031847513038	0.144550029918628
ADAMTS19	171019	0.935031847513038	-0.0944711231906856
RASA3	22821	0.93505753996174	0.151896102244772
GRM3	2913	0.935092681579591	0.0580884678841511
		0.935092681579591	0.12316044654755
COX6A2	1339	0.935092681579591	0.0613332079490201
PTP4A3	11156	0.935092681579591	-0.201106208826145
UBALD2	283991	0.935092681579591	0.0958356697112741
THAP3	90326	0.935092681579591	-0.0678892965831697
LINC00238	440184	0.935092681579591	-0.0417444884611116
		0.935092681579591	0.111950232512092
TBC1D3I///TBC1D3E///LOC101060389///TBC1D3L///TBC1D3K///TBC1D3G///TBC1D3H///TBC1D3///TBC1D3P2///TBC1D3C///TBC1D3B///TBC1D3F	102724862///102723859///101060389///101060376///101060351///101060321///729877///729873///440452///414060///414059///84218	0.935199228381167	0.154239257675163
ESRRG	2104	0.935240410417796	-0.0503696679052292
		0.935240410417796	0.0556225664766345
MORN1	79906	0.935240410417796	-0.0674422854431374
		0.935256027004593	0.155887889725983
LOC100131170	100131170	0.935256027004593	-0.0608521287869284
MTHFD1	4522	0.935256027004593	0.153028600533498
RNF11	26994	0.935256027004593	0.11600516269575
PRRT2	112476	0.935259698593869	0.0740903668897044
HHIP	64399	0.935294324068857	0.284090741921897
CPQ	10404	0.935294324068857	-0.172664233677616
SNTB1	6641	0.935294324068857	0.205380230661438
		0.935356247878196	-0.137425258194118
SPACA7	122258	0.935356247878196	0.0629161345295759
CBSL///CBS	102724560///875	0.935361260378641	0.204886475569771
GABRB1///GABRB1	2560///2560	0.935386654373245	0.0531544872805552
FOXD4L5///FOXD4L6///FOXD4L3///FOXD4L1///FOXD4	653427///653404///286380///200350///2298	0.935392689008842	0.0866777454173198
		0.935438360253839	-0.0770415777330062
		0.935438360253839	-0.0527742655838237
NUP133	55746	0.935438360253839	-0.0883058547137248
C14orf159///PIGF	80017///5281	0.935438360253839	0.0814713057359473
CFAP97	57587	0.935438360253839	-0.135053762301959
FASN	2194	0.935438360253839	0.119763810190033
RIC8B	55188	0.935438360253839	0.0830558737122562
TRERF1	55809	0.935438360253839	-0.19670090046732
EXO5	64789	0.935438360253839	0.10469998747059
PTP4A1	7803	0.935438360253839	-0.0932496052436278
PRSS41	360226	0.935438360253839	-0.067195574740686
SLC27A1	376497	0.935438360253839	-0.069878578324345
		0.935438360253839	-0.0755146849401926
GADD45GIP1	90480	0.935438360253839	-0.111463448038562
SLC6A5	9152	0.935438360253839	0.0557082461183009
SOGA3///KIAA0408	387104///9729	0.935462758888742	0.142668564153758
		0.935475168905638	0.0371400139348035
ZNF850	342892	0.935475168905638	0.152534986852614
		0.93549766742097	-0.0420228235802282
		0.93549766742097	-0.0555486810990193
		0.935507689391349	0.140240204596243
CAMK2N2	94032	0.935536029356503	-0.0661498311338251
ABHD12B	145447	0.935548526059083	0.208249446356045
DYNC1LI1	51143	0.935549849432389	-0.0793710678571928
		0.935666104913884	-0.039743176089543
ZNF226	7769	0.935683388676099	0.0891450973491823
		0.935683388676099	-0.0802702206380719
		0.935719899435553	-0.183404474776307
SPX	80763	0.935921837839506	0.106293188444935
		0.935921837839506	0.0783864511771242
MKRN9P	400058	0.935966085134044	0.104666291269935
CISD1	55847	0.936156659911159	0.175743507520916
		0.93616739956704	0.129912441348528
CCDC97	90324	0.93616739956704	-0.138457750759152
CCDC168	643677	0.936202463525024	-0.0634885540297381
ISLR2///ISLR2	57611///57611	0.936277400934275	-0.0538829001704251
		0.936277400934275	0.0665843611985313
SLC16A10	117247	0.936279807035111	0.186201903996078
		0.936279807035111	-0.163815797089706
RARG///RARG	5916///5916	0.936279807035111	0.0956412912292475
		0.936279807035111	-0.0596811755433002
ALG13	79868	0.936279807035111	-0.194109385997546
